uf	municipio	total	quantidade	percentual
CE	CATUNDA	200	0	0.00
CE	CAUCAIA	11672	155	1.33
CE	CEDRO	967	7	0.72
CE	CHAVAL	525	2	0.38
CE	CHORO	377	0	0.00
CE	CHOROZINHO	447	2	0.45
CE	COREAU	841	1	0.12
CE	CRATEUS	2690	44	1.64
CE	CRATO	6636	88	1.33
CE	CROATA	431	0	0.00
CE	CRUZ	768	2	0.26
CE	DEPUTADO IRAPUAN PINHEIRO	297	2	0.67
CE	ERERE	175	1	0.57
CE	EUSEBIO	1489	11	0.74
CE	FARIAS BRITO	1131	6	0.53
CE	FORQUILHA	766	3	0.39
CE	FORTALEA	2	0	0.00
CE	FORTALEZA	126563	1169	0.92
CE	FORTEZA	1	0	0.00
CE	FORTIM	492	1	0.20
CE	FRECHEIRINHA	274	1	0.36
CE	GENERAL SAMPAIO	199	0	0.00
CE	GRACA	434	3	0.69
CE	GRANJA	1154	3	0.26
CE	GRANJEIRO	214	2	0.93
CE	GROAIRAS	356	0	0.00
CE	GUAIUBA	468	3	0.64
CE	GUARACIABA DO NORTE	1190	6	0.50
CE	GUARAMIRANGA	274	2	0.73
CE	HIDROLANDIA	464	5	1.08
CE	HORIZONTE	2019	16	0.79
CE	IBARETAMA	416	3	0.72
CE	IBIAPINA	818	5	0.61
CE	IBICUITINGA	437	1	0.23
CE	ICAPUI	1091	7	0.64
CE	ICO	1806	10	0.55
CE	IGUATU	4713	42	0.89
CE	INDEPENDENCIA	981	1	0.10
CE	IPAPORANGA	252	0	0.00
CE	IPAUMIRIM	485	3	0.62
CE	IPU	1365	7	0.51
CE	IPUEIRAS	1204	5	0.42
CE	IRACEMA	427	1	0.23
CE	IRAUCUBA	761	2	0.26
CE	ITAICABA	310	0	0.00
CE	ITAITINGA	837	5	0.60
CE	ITAPAGE	1629	11	0.68
CE	ITAPIPOCA	4096	31	0.76
CE	ITAPIUNA	775	5	0.65
CE	ITAREMA	1080	38	3.52
CE	ITATIRA	472	3	0.64
CE	JAGUARETAMA	545	1	0.18
CE	JAGUARIBARA	276	0	0.00
CE	JAGUARIBE	1335	10	0.75
CE	JAGUARUANA	1464	7	0.48
CE	JARDIM	1040	7	0.67
CE	JATI	297	2	0.67
CE	JIJOCA DE JERICOACOARA	576	8	1.39
CE	JUAZEIRO DO NORTE	12734	153	1.20
CE	JUAZEIRO DO ORTE	1	0	0.00
CE	JUCAS	643	9	1.40
CE	LAVRAS DA MANGABEIRA	1131	9	0.80
CE	LIMOEIRO DO NORTE	3012	17	0.56
CE	MADALENA	492	4	0.81
CE	MARACANAU	9105	143	1.57
CE	MARANGUAPE	3315	30	0.90
CE	MARCO	580	8	1.38
CE	MARTINOPOLE	382	1	0.26
CE	MASSAPE	1258	2	0.16
CE	MAURITI	1743	21	1.20
CE	MERUOCA	595	8	1.34
CE	MILAGRES	870	4	0.46
CE	MILHA	401	1	0.25
CE	MIRAIMA	450	0	0.00
CE	MISSAO VELHA	936	11	1.18
CE	MOMBACA	767	4	0.52
CE	MONSENHOR TABOSA	514	22	4.28
CE	MORADA NOVA	2452	12	0.49
CE	MORAUJO	374	1	0.27
CE	MORRINHOS	603	5	0.83
CE	MUCAMBO	541	2	0.37
CE	MULUNGU	425	1	0.24
CE	NOVA OLINDA	517	4	0.77
CE	NOVA RUSSAS	1190	4	0.34
CE	NOVO ORIENTE	647	6	0.93
CE	OCARA	968	7	0.72
CE	OROS	385	4	1.04
CE	PACAJUS	2368	5	0.21
CE	PACATUBA	2071	41	1.98
CE	PACOTI	565	0	0.00
CE	PACUJA	279	0	0.00
CE	PALHANO	263	1	0.38
CE	PALMACIA	374	0	0.00
CE	PARACURU	1127	9	0.80
CE	PARAIPABA	1169	11	0.94
CE	PARAMBU	852	3	0.35
CE	PARAMOTI	347	1	0.29
CE	PCAJUS	1	0	0.00
CE	PEDRA BRANCA	1017	10	0.98
CE	PENAFORTE	377	0	0.00
CE	PENTECOSTE	1167	13	1.11
CE	PEREIRO	834	13	1.56
CE	PINDORETAMA	682	0	0.00
CE	PIQUET CARNEIRO	228	0	0.00
CE	PIRES FERREIRA	340	0	0.00
CE	PORANGA	414	27	6.52
CE	PORTEIRAS	668	1	0.15
CE	POTENGI	301	13	4.32
CE	POTIRETAMA	125	1	0.80
CE	QUITERIANOPOLIS	298	1	0.34
CE	QUIXADA	3364	23	0.68
CE	QUIXELO	356	2	0.56
CE	QUIXERAMOBIM	2333	8	0.34
CE	QUIXERE	711	4	0.56
CE	REDENCAO	2231	0	0.00
CE	RERIUTABA	471	0	0.00
CE	RUSSAS	2417	39	1.61
CE	SABOEIRO	283	2	0.71
CE	SALITRE	245	1	0.41
CE	SANTA QUITERIA	1408	1	0.07
CE	SANTANA DO ACARAU	793	7	0.88
CE	SANTANA DO CARIRI	493	2	0.41
CE	SAO BENEDITO	1873	5	0.27
CE	SAO GONCALO DO AMARANTE	1728	15	0.87
CE	SAO JOAO DO JAGUARIBE	228	2	0.88
CE	SAO LUIS DO CURU	304	2	0.66
CE	SENADOR POMPEU	804	7	0.87
CE	SENADOR SA	213	1	0.47
CE	SOBRAL	10637	87	0.82
CE	SOLONOPOLE	374	2	0.53
CE	TABULEIRO DO NORTE	1259	5	0.40
CE	TAMBORIL	861	16	1.86
CE	TARRAFAS	113	1	0.88
CE	TAUA	2201	20	0.91
CE	TEJUCUOCA	309	2	0.65
CE	TIANGUA	2386	17	0.71
CE	TRAIRI	1789	13	0.73
CE	TURURU	501	0	0.00
CE	UBAJARA	1270	7	0.55
CE	UMARI	233	1	0.43
CE	UMIRIM	311	1	0.32
CE	URUBURETAMA	672	4	0.60
CE	URUOCA	441	0	0.00
CE	VARJOTA	498	1	0.20
CE	VARZEA ALEGRE	1342	7	0.52
CE	VICOSA DO CEARA	1545	9	0.58
DF	BASILIA	1	0	0.00
DF	BRAILIA	1	0	0.00
DF	BRASILA	1	0	0.00
DF	BRASILIA	89525	612	0.68
DF	BRASLIA	1	0	0.00
DF	BRSILIA	1	0	0.00
ES	AFONSO CLAUDIO	912	1	0.11
ES	AGUA DOCE DO NORTE	445	0	0.00
ES	AGUA DOCE O NORTE	1	0	0.00
ES	AGUIA BRANCA	189	0	0.00
ES	ALEGRE	1173	1	0.09
ES	ALFREDO CHAVES	340	0	0.00
ES	ALTO RIO NOVO	248	2	0.81
ES	ANCHIETA	667	10	1.50
ES	AO MATEUS	1	0	0.00
ES	APIACA	108	0	0.00
ES	ARACRUZ	3868	111	2.87
ES	ATILIO VIVACQUA	205	0	0.00
ES	BAIXO GUANDU	925	2	0.22
ES	BARRA DE SAO FRANCISCO	891	0	0.00
ES	BOA ESPERANCA	392	4	1.02
ES	BOM JESUS DO NORTE	234	0	0.00
ES	BREJETUBA	260	2	0.77
ES	CACHOEIRO DE ITAPEMIRIM	6296	24	0.38
ES	CARIACCA	1	0	0.00
ES	CARIACICA	12468	83	0.67
ES	CASTELO	1112	1	0.09
ES	COLATINA	3903	3	0.08
ES	CONCEICAO DA BARRA	1039	7	0.67
ES	CONCEICAO DO CASTELO	310	0	0.00
ES	DIVINO DE SAO LOURENCO	93	0	0.00
ES	DOMINGOS MARTINS	1130	2	0.18
ES	DORES DO RIO PRETO	178	1	0.56
ES	ECOPORANGA	624	4	0.64
ES	FUNDAO	541	3	0.55
ES	GOVERNADOR LINDENBERG	234	0	0.00
ES	GUACUI	791	2	0.25
ES	GUARAPARI	3336	30	0.90
ES	IBATIBA	453	0	0.00
ES	IBIRACU	425	0	0.00
ES	IBITIRAMA	159	0	0.00
ES	ICONHA	402	1	0.25
ES	IRUPI	195	2	1.03
ES	ITAGUACU	449	1	0.22
ES	ITAPEMIRIM	968	3	0.31
ES	ITARANA	372	0	0.00
ES	IUNA	671	1	0.15
ES	JAGUARE	642	1	0.16
ES	JERONIMO MONTEIRO	391	0	0.00
ES	JOAO NEIVA	644	3	0.47
ES	LARANJA DA TERRA	238	0	0.00
ES	LINHARES	3716	23	0.62
ES	MANTENOPOLIS	400	0	0.00
ES	MARATAIZES	1336	6	0.45
ES	MARECHAL FLORIANO	657	1	0.15
ES	MARILANDIA	356	0	0.00
ES	MIMOSO DO SUL	697	14	2.01
ES	MONTANHA	486	7	1.44
ES	MUCURICI	153	0	0.00
ES	MUNIZ FREIRE	492	3	0.61
ES	MUQUI	467	0	0.00
ES	NOVA VENECIA	1689	3	0.18
ES	PANCAS	383	0	0.00
ES	PEDRO CANARIO	840	9	1.07
ES	PINHEIROS	689	5	0.73
ES	PIUMA	636	3	0.47
ES	PONTO BELO	221	0	0.00
ES	PRESIDENTE KENNEDY	215	4	1.86
ES	RIO BANANAL	399	1	0.25
ES	RIO NOVO DO SUL	333	2	0.60
ES	SANTA LEOPOLDINA	205	0	0.00
ES	SANTA MARIA DE JETIBA	1031	2	0.19
ES	SANTA TERESA	895	3	0.34
ES	SAO DOMINGOS DO NORTE	194	0	0.00
ES	SAO GABRIEL DA PALHA	841	0	0.00
ES	SAO JOSE DO CALCADO	244	1	0.41
ES	SAO MATEUS	5642	30	0.53
ES	SAO ROQUE DO CANAA	277	0	0.00
ES	SERRA	16625	118	0.71
ES	SOORETAMA	578	2	0.35
ES	VARGEM ALTA	581	0	0.00
ES	VENDA NOVA DO IMIGRANTE	1109	6	0.54
ES	VIANA	1939	12	0.62
ES	VILA PAVAO	250	1	0.40
ES	VILA VALERIO	286	0	0.00
ES	VILA VELA	1	0	0.00
ES	VILA VELHA	16310	114	0.70
ES	VITORIA	14813	86	0.58
GO	ABADIA DE GOIAS	172	2	1.16
GO	ABADIA DE GOIS	1	0	0.00
GO	ABADIANIA	261	1	0.38
GO	ACREUNA	307	1	0.33
GO	ADELANDIA	34	0	0.00
GO	AGUA FRIA DE GOIAS	72	0	0.00
GO	AGUA LIMPA	43	0	0.00
GO	AGUAS LIDAS DE GOIAS	1	0	0.00
GO	AGUAS LINDAS DE GOIAS	2800	14	0.50
GO	ALEXANIA	610	2	0.33
GO	ALOANDIA	26	0	0.00
GO	ALTO HORIZONTE	96	0	0.00
GO	ALTO PARAISO DE GOIAS	113	2	1.77
GO	ALVORADA DO NORTE	247	0	0.00
GO	AMARALINA	69	0	0.00
GO	AMERICANO DO BRASIL	86	0	0.00
GO	AMORINOPOLIS	67	1	1.49
GO	ANAPOLIS	13375	50	0.37
GO	ANHANGUERA	15	0	0.00
GO	ANICUNS	335	3	0.90
GO	APARECIDA DE GOIANI	1	0	0.00
GO	APARECIDA DE GOIANIA	14241	66	0.46
GO	APARECIDA DO RIO DOCE	82	1	1.22
GO	APORE	69	0	0.00
GO	ARACU	72	0	0.00
GO	ARAGARCAS	1619	16	0.99
GO	ARAGOIANIA	120	2	1.67
GO	ARAGUAPAZ	75	0	0.00
GO	ARENOPOLIS	64	0	0.00
GO	ARUANA	63	0	0.00
GO	AURILANDIA	66	0	0.00
GO	AVELINOPOLIS	30	0	0.00
GO	BALIZA	82	0	0.00
GO	BARRO ALTO	182	1	0.55
GO	BELA VISTA DE GOIAS	388	1	0.26
GO	BOM JARDIM DE GOIAS	216	0	0.00
GO	BOM JESUS DE GOIAS	280	0	0.00
GO	BONFINOPOLIS	191	2	1.05
GO	BONOPOLIS	74	0	0.00
GO	BRAZABRANTES	47	0	0.00
GO	BRITANIA	88	2	2.27
GO	BURITI ALEGRE	121	0	0.00
GO	BURITI DE GOIAS	39	0	0.00
GO	BURITINOPOLIS	71	0	0.00
GO	CABECEIRAS	193	1	0.52
GO	CACHOEIRA ALTA	122	0	0.00
GO	CACHOEIRA DE GOIAS	45	1	2.22
GO	CACHOEIRA DOURADA	170	1	0.59
GO	CACU	284	0	0.00
GO	CAIAPONIA	196	0	0.00
GO	CALDAS NOVAS	2253	11	0.49
GO	CALDAZINHA	50	0	0.00
GO	CAMPESTRE DE GOIAS	64	1	1.56
GO	CAMPINACU	42	1	2.38
GO	CAMPINORTE	212	0	0.00
GO	CAMPO ALEGRE DE GOIAS	114	0	0.00
GO	CAMPO LIMPO DE GOIAS	94	0	0.00
GO	CAMPOS BELOS	351	3	0.85
GO	CAMPOS VERDES	103	2	1.94
GO	CARMO DO RIO VERDE	303	1	0.33
GO	CASTELANDIA	77	2	2.60
GO	CATALAO	2631	9	0.34
GO	CATURAI	87	0	0.00
GO	CAVALCANTE	179	1	0.56
GO	CERES	1110	4	0.36
GO	CEZARINA	108	0	0.00
GO	CHAPADAO DO CEU	258	1	0.39
GO	CIDADE OCIDENTAL	1779	13	0.73
GO	COCALZINHO DE GOIAS	305	0	0.00
GO	COLINAS DO SUL	43	0	0.00
GO	CORREGO DO OURO	34	0	0.00
GO	CORUMBA DE GOIAS	312	2	0.64
GO	CORUMBAIBA	179	0	0.00
GO	CRISTALINA	981	6	0.61
GO	CRISTIANOPOLIS	45	0	0.00
GO	CRIXAS	271	3	1.11
GO	CROMINIA	51	1	1.96
GO	CUMARI	101	0	0.00
GO	DAMIANOPOLIS	57	1	1.75
GO	DAMOLANDIA	87	0	0.00
GO	DAVINOPOLIS	25	0	0.00
GO	DIORAMA	59	0	0.00
GO	DIVINOPOLIS DE GOIAS	79	1	1.27
GO	DOVERLANDIA	120	1	0.83
GO	EDEALINA	30	0	0.00
GO	EDEIA	201	0	0.00
GO	ESTRELA DO NORTE	44	0	0.00
GO	FAINA	78	1	1.28
GO	FAZENDA NOVA	88	1	1.14
GO	FIRMINOPOLIS	185	2	1.08
GO	FLORES DE GOIAS	176	0	0.00
GO	FORMOSA	3263	14	0.43
GO	FORMOSO	113	0	0.00
GO	GAMELEIRA DE GOIAS	67	0	0.00
GO	GOIANAPOLIS	268	1	0.37
GO	GOIANDIRA	162	0	0.00
GO	GOIANESIA	1935	9	0.47
GO	GOIANIA	45597	214	0.47
GO	GOIANIRA	902	4	0.44
GO	GOIAS	647	3	0.46
GO	GOIATUBA	405	2	0.49
GO	GOUVELANDIA	83	0	0.00
GO	GUAPO	257	2	0.78
GO	GUARAITA	83	1	1.20
GO	GUARANI DE GOIAS	59	0	0.00
GO	GUARINOS	22	0	0.00
GO	HEITORAI	58	0	0.00
GO	HIDROLANDIA	294	1	0.34
GO	HIDROLINA	69	0	0.00
GO	IACIARA	160	0	0.00
GO	INACIOLANDIA	134	2	1.49
GO	INDIARA	238	0	0.00
GO	INHUMAS	1492	7	0.47
GO	IPAMERI	616	1	0.16
GO	IPIRANGA DE GOIAS	78	2	2.56
GO	IPORA	786	2	0.25
GO	ISRAELANDIA	67	1	1.49
GO	ITABERAI	665	2	0.30
GO	ITAGUARI	55	0	0.00
GO	ITAGUARU	166	2	1.20
GO	ITAJA	114	1	0.88
GO	ITAPACI	483	3	0.62
GO	ITAPIRAPUA	149	0	0.00
GO	ITAPURANGA	807	2	0.25
GO	ITARUMA	94	0	0.00
GO	ITAUCU	171	2	1.17
GO	ITUMBIARA	2252	7	0.31
GO	IVOLANDIA	98	0	0.00
GO	JANDAIA	129	1	0.78
GO	JARAGUA	941	0	0.00
GO	JATAI	2185	10	0.46
GO	JAUPACI	62	0	0.00
GO	JESUPOLIS	64	1	1.56
GO	JOVIANIA	83	0	0.00
GO	JUSSARA	398	2	0.50
GO	LAGOA SANTA	60	0	0.00
GO	LEOPOLDO DE BULHOES	146	3	2.05
GO	LUZIANIA	4345	25	0.58
GO	MAIRIPOTABA	20	0	0.00
GO	MAMBAI	113	1	0.88
GO	MARA ROSA	237	0	0.00
GO	MARZAGAO	87	1	1.15
GO	MATRINCHA	75	0	0.00
GO	MAURILANDIA	131	3	2.29
GO	MIMOSO DE GOIAS	23	1	4.35
GO	MINACU	887	5	0.56
GO	MINEIROS	1167	2	0.17
GO	MOIPORA	58	1	1.72
GO	MONTE ALEGRE DE GOIAS	54	0	0.00
GO	MONTES CLAROS DE GOIAS	175	1	0.57
GO	MONTIVIDIU	145	0	0.00
GO	MONTIVIDIU DO NORTE	157	2	1.27
GO	MORRINHOS	824	1	0.12
GO	MORRO AGUDO DE GOIAS	44	0	0.00
GO	MOSSAMEDES	115	0	0.00
GO	MOZARLANDIA	255	2	0.78
GO	MUNDO NOVO	80	0	0.00
GO	MUTUNOPOLIS	93	0	0.00
GO	NAZARIO	168	0	0.00
GO	NEROPOLIS	681	2	0.29
GO	NIQUELANDIA	649	3	0.46
GO	NOVA AMERICA	58	0	0.00
GO	NOVA AURORA	35	1	2.86
GO	NOVA CRIXAS	145	1	0.69
GO	NOVA GLORIA	207	1	0.48
GO	NOVA IGUACU DE GOIAS	83	0	0.00
GO	NOVA ROMA	49	0	0.00
GO	NOVA VENEZA	236	0	0.00
GO	NOVO BRASIL	92	0	0.00
GO	NOVO GAMA	1881	13	0.69
GO	NOVO PLANALTO	124	0	0.00
GO	ORIZONA	253	1	0.40
GO	OURO VERDE DE GOIAS	139	0	0.00
GO	OUVIDOR	88	0	0.00
GO	PADRE BERNARDO	257	4	1.56
GO	PALESTINA DE GOIAS	34	1	2.94
GO	PALMEIRAS DE GOIAS	533	0	0.00
GO	PALMELO	52	0	0.00
GO	PALMINOPOLIS	124	1	0.81
GO	PANAMA	37	0	0.00
GO	PARANAIGUARA	103	2	1.94
GO	PARAUNA	107	1	0.93
GO	PEROLANDIA	54	0	0.00
GO	PETROLINA DE GOIAS	201	1	0.50
GO	PETROLNA DE GOIAS	1	0	0.00
GO	PILAR DE GOIAS	47	0	0.00
GO	PIRACANJUBA	553	0	0.00
GO	PIRANHAS	254	0	0.00
GO	PIRENOPOLIS	487	6	1.23
GO	PIRES DO RIO	666	1	0.15
GO	PLANALTINA	2289	15	0.66
GO	PONTALINA	353	0	0.00
GO	PORANGATU	1158	5	0.43
GO	PORTEIRAO	32	0	0.00
GO	PORTELANDIA	71	0	0.00
GO	POSSE	741	4	0.54
GO	PROFESSOR JAMIL	69	0	0.00
GO	QUIRINOPOLIS	852	5	0.59
GO	RIALMA	438	5	1.14
GO	RIANAPOLIS	129	1	0.78
GO	RIO QUENTE	65	0	0.00
GO	RIO VERDE	2707	6	0.22
GO	RUBIATABA	657	3	0.46
GO	SANCLERLANDIA	155	0	0.00
GO	SANTA BARBARA DE GOIAS	101	1	0.99
GO	SANTA CRUZ DE GOIAS	33	0	0.00
GO	SANTA FE DE GOIAS	86	3	3.49
GO	SANTA HELENA DE GOIAS	593	5	0.84
GO	SANTA ISABEL	77	0	0.00
GO	SANTA RITA DO ARAGUAIA	142	0	0.00
GO	SANTA RITA DO NOVO DESTINO	47	0	0.00
GO	SANTA ROSA DE GOIAS	80	0	0.00
GO	SANTA TEREZA DE GOIAS	67	1	1.49
GO	SANTA TEREZINHA DE GOIAS	242	2	0.83
GO	SANTO ANTONIO DA BARRA	41	1	2.44
GO	SANTO ANTONIO DE GOIAS	135	0	0.00
GO	SANTO ANTONIO DO DESCOBERTO	1206	11	0.91
GO	SAO DOMINGOS	99	1	1.01
GO	SAO FRANCISCO DE GOIAS	96	1	1.04
GO	SAO JOAO D ALIANCA	186	2	1.08
GO	SAO JOAO DA PARAUNA	27	0	0.00
GO	SAO LUIS DE MONTES BELOS	835	0	0.00
GO	SAO LUIZ DO NORTE	63	0	0.00
GO	SAO MIGUEL DO ARAGUAIA	465	1	0.22
GO	SAO MIGUEL DO PASSA QUATRO	52	0	0.00
GO	SAO PATRICIO	41	1	2.44
GO	SAO SIMAO	365	0	0.00
GO	SENADOR CANEDO	2376	7	0.29
GO	SERRANOPOLIS	193	2	1.04
GO	SILVANIA	581	3	0.52
GO	SIMOLANDIA	111	0	0.00
GO	SITIO D ABADIA	32	0	0.00
GO	TAQUARAL DE GOIAS	92	1	1.09
GO	TERESINA DE GOIAS	37	1	2.70
GO	TEREZOPOLIS DE GOIAS	115	0	0.00
GO	TRES RANCHOS	66	0	0.00
GO	TRINDADE	2993	17	0.57
GO	TROMBAS	110	0	0.00
GO	TURVANIA	145	1	0.69
GO	TURVELANDIA	62	0	0.00
GO	UIRAPURU	30	1	3.33
GO	URUACU	824	3	0.36
GO	URUANA	382	2	0.52
GO	URUTAI	114	0	0.00
GO	VALPARAISO DE GOIAS	3623	26	0.72
GO	VARJAO	51	0	0.00
GO	VIANOPOLIS	290	1	0.34
GO	VICENTINOPOLIS	94	0	0.00
GO	VILA BOA	64	0	0.00
GO	VILA PROPICIO	105	1	0.95
MA	ACAILANDIA	3742	9	0.24
MA	AFONSO CUNHA	71	1	1.41
MA	AGUA DOCE DO MARANHAO	39	0	0.00
MA	ALCANTARA	393	1	0.25
MA	ALDEIAS ALTAS	412	1	0.24
MA	ALTAMIRA DO MARANHAO	35	0	0.00
MA	ALTO ALEGRE DO MARANHAO	192	1	0.52
MA	ALTO ALEGRE DO PINDARE	293	1	0.34
MA	ALTO PARNAIBA	147	0	0.00
MA	AMAPA DO MARANHAO	39	0	0.00
MA	AMARANTE DO MARANHAO	525	18	3.43
MA	ANAJATUBA	255	1	0.39
MA	ANAPURUS	218	1	0.46
MA	APICUM-ACU	143	1	0.70
MA	ARAGUANA	102	1	0.98
MA	ARAIOSES	286	2	0.70
MA	ARAME	554	16	2.89
MA	ARARI	478	0	0.00
MA	AXIXA	288	7	2.43
MA	BACABAL	3824	22	0.58
MA	BACABEIRA	228	0	0.00
MA	BACURI	238	0	0.00
MA	BACURITUBA	99	0	0.00
MA	BALSAS	1967	18	0.92
MA	BARAO DE GRAJAU	714	3	0.42
MA	BARRA DO CORDA	1595	21	1.32
MA	BARREIRINHAS	819	6	0.73
MA	BELA VISTA DO MARANHAO	72	0	0.00
MA	BELAGUA	52	0	0.00
MA	BENEDITO LEITE	120	0	0.00
MA	BEQUIMAO	309	0	0.00
MA	BERNARDO DO MEARIM	74	0	0.00
MA	BOA VISTA DO GURUPI	91	0	0.00
MA	BOM JARDIM	731	2	0.27
MA	BOM JESUS DAS SELVAS	165	0	0.00
MA	BOM LUGAR	123	0	0.00
MA	BREJO	527	2	0.38
MA	BREJO DE AREIA	47	0	0.00
MA	BURITI	175	1	0.57
MA	BURITI BRAVO	378	1	0.26
MA	BURITICUPU	1861	8	0.43
MA	BURITIRANA	138	0	0.00
MA	CACHOEIRA GRANDE	55	0	0.00
MA	CAJAPIO	64	0	0.00
MA	CAJARI	75	0	0.00
MA	CAMPESTRE DO MARANHAO	325	0	0.00
MA	CANDIDO MENDES	141	2	1.42
MA	CANTANHEDE	207	0	0.00
MA	CAPINZAL DO NORTE	83	0	0.00
MA	CAROLINA	481	3	0.62
MA	CARUTAPERA	343	3	0.87
MA	CAXIAS	8302	35	0.42
MA	CEDRAL	109	1	0.92
MA	CENTRAL DO MARANHAO	65	0	0.00
MA	CENTRO DO GUILHERME	31	0	0.00
MA	CENTRO NOVO DO MARANHAO	103	0	0.00
MA	CHAPADINHA	2038	13	0.64
MA	CIDELANDIA	299	0	0.00
MA	CODO	3355	19	0.57
MA	COELHO NETO	804	1	0.12
MA	COLINAS	726	1	0.14
MA	CONCEICAO DO LAGO-ACU	41	0	0.00
MA	COROATA	1189	5	0.42
MA	CURURUPU	392	1	0.26
MA	DAVINOPOLIS	459	1	0.22
MA	DOM PEDRO	546	2	0.37
MA	DUQUE BACELAR	161	0	0.00
MA	ESPERANTINOPOLIS	343	3	0.87
MA	ESTREITO	601	3	0.50
MA	FEIRA NOVA DO MARANHAO	60	2	3.33
MA	FERNANDO FALCAO	9	2	22.22
MA	FORMOSA DA SERRA NEGRA	388	0	0.00
MA	FORTALEZA DOS NOGUEIRAS	412	6	1.46
MA	FORTUNA	174	2	1.15
MA	GODOFREDO VIANA	182	1	0.55
MA	GONCALVES DIAS	122	0	0.00
MA	GOVERNADOR ARCHER	125	0	0.00
MA	GOVERNADOR EDISON LOBAO	450	1	0.22
MA	GOVERNADOR EUGENIO BARROS	217	1	0.46
MA	GOVERNADOR LUIZ ROCHA	112	0	0.00
MA	GOVERNADOR NEWTON BELLO	202	1	0.50
MA	GOVERNADOR NUNES FREIRE	218	1	0.46
MA	GRACA ARANHA	100	1	1.00
MA	GRAJAU	1667	64	3.84
MA	GUIMARAES	227	0	0.00
MA	HUMBERTO DE CAMPOS	351	0	0.00
MA	ICATU	232	5	2.16
MA	IGARAPE DO MEIO	171	0	0.00
MA	IGARAPE GRANDE	188	0	0.00
MA	IMPERATRI	1	0	0.00
MA	IMPERATRIZ	19222	70	0.36
MA	ITAIPAVA DO GRAJAU	100	0	0.00
MA	ITAPECURU MIRIM	1049	2	0.19
MA	ITINGA DO MARANHAO	395	1	0.25
MA	JATOBA	97	0	0.00
MA	JENIPAPO DOS VIEIRAS	104	4	3.85
MA	JOAO LISBOA	1062	2	0.19
MA	JOSELANDIA	196	0	0.00
MA	JUNCO DO MARANHAO	67	0	0.00
MA	LAGO DA PEDRA	745	1	0.13
MA	LAGO DO JUNCO	258	0	0.00
MA	LAGO DOS RODRIGUES	129	0	0.00
MA	LAGO VERDE	153	0	0.00
MA	LAGOA DO MATO	169	0	0.00
MA	LAGOA GRANDE DO MARANHAO	14	0	0.00
MA	LAJEADO NOVO	96	0	0.00
MA	LIMA CAMPOS	227	0	0.00
MA	LORETO	211	1	0.47
MA	LUIS DOMINGUES	87	1	1.15
MA	MAGALHAES DE ALMEIDA	205	0	0.00
MA	MARACACUME	229	0	0.00
MA	MARAJA DO SENA	15	0	0.00
MA	MARANHAOZINHO	43	0	0.00
MA	MATA ROMA	268	1	0.37
MA	MATINHA	366	1	0.27
MA	MATOES	317	0	0.00
MA	MATOES DO NORTE	67	1	1.49
MA	MILAGRES DO MARANHAO	43	1	2.33
MA	MIRADOR	472	7	1.48
MA	MIRANDA DO NORTE	236	1	0.42
MA	MIRINZAL	268	0	0.00
MA	MONCAO	255	1	0.39
MA	MONTES ALTOS	305	13	4.26
MA	MORROS	290	1	0.34
MA	NINA RODRIGUES	139	0	0.00
MA	NOVA COLINAS	81	0	0.00
MA	NOVA IORQUE	77	0	0.00
MA	NOVA OLINDA DO MARANHAO	350	0	0.00
MA	OLHO D AGUA DAS CUNHAS	260	0	0.00
MA	OLINDA NOVA DO MARANHAO	273	1	0.37
MA	PACO DO LUMAR	1	0	0.00
MA	PACO DO LUMIAR	5795	29	0.50
MA	PALMEIRANDIA	180	1	0.56
MA	PARAIBANO	353	2	0.57
MA	PARNARAMA	508	5	0.98
MA	PASSAGEM FRANCA	215	0	0.00
MA	PASTOS BONS	304	3	0.99
MA	PAULINO NEVES	62	0	0.00
MA	PAULO RAMOS	221	2	0.90
MA	PCO DO LUMIAR	1	0	0.00
MA	PEDREIRAS	1200	7	0.58
MA	PEDRO DO ROSARIO	63	0	0.00
MA	PENALVA	214	0	0.00
MA	PERI MIRIM	162	1	0.62
MA	PERITORO	231	2	0.87
MA	PINDARE-MIRIM	686	4	0.58
MA	PINHEIRO	2125	18	0.85
MA	PIO XII	367	1	0.27
MA	PIRAPEMAS	170	0	0.00
MA	POCAO DE PEDRAS	423	2	0.47
MA	PORTO FRANCO	589	0	0.00
MA	PORTO RICO DO MARANHAO	56	0	0.00
MA	PRESIDENTE DUTRA	949	6	0.63
MA	PRESIDENTE JUSCELINO	103	1	0.97
MA	PRESIDENTE MEDICI	75	0	0.00
MA	PRESIDENTE SARNEY	52	0	0.00
MA	PRESIDENTE VARGAS	114	0	0.00
MA	PRIMEIRA CRUZ	55	0	0.00
MA	RAPOSA	591	6	1.02
MA	RIACHAO	312	1	0.32
MA	RIBAMAR FIQUENE	121	0	0.00
MA	ROSARIO	952	3	0.32
MA	SA BERNARDO	1	0	0.00
MA	SAMBAIBA	70	0	0.00
MA	SANTA FILOMENA DO MARANHAO	45	0	0.00
MA	SANTA HELENA	374	1	0.27
MA	SANTA INES	3665	16	0.44
MA	SANTA LUZIA	712	2	0.28
MA	SANTA LUZIA DO PARUA	276	1	0.36
MA	SANTA QUITERIA DO MARANHAO	515	3	0.58
MA	SANTA RITA	422	1	0.24
MA	SANTANA DO MARANHAO	146	0	0.00
