uf	municipio	total	quantidade	percentual
AC	ACRELANDIA	455	286	62.86
AC	ASSIS BRASIL	183	118	64.48
AC	BRASILEIA	596	420	70.47
AC	BUJARI	337	238	70.62
AC	CAPIXABA	226	158	69.91
AC	CRUZEIRO DO SUL	5352	3671	68.59
AC	EPITACIOLANDIA	434	286	65.90
AC	FEIJO	670	391	58.36
AC	JORDAO	113	75	66.37
AC	MANCIO LIMA	651	479	73.58
AC	MANOEL URBANO	158	103	65.19
AC	MARECHAL THAUMATURGO	358	287	80.17
AC	PLACIDO DE CASTRO	672	489	72.77
AC	PORTO ACRE	595	401	67.39
AC	PORTO WALTER	127	90	70.87
AC	RIBRANCO	1	1	100.00
AC	RIO BRACO	1	1	100.00
AC	RIO BRANCO	30779	19873	64.57
AC	RIO BRANO	1	1	100.00
AC	RODRIGUES ALVES	250	177	70.80
AC	SANTA ROSA DO PURUS	42	28	66.67
AC	SENA MADUREIRA	1431	1019	71.21
AC	SENADOR GUIOMARD	1298	964	74.27
AC	TARAUACA	842	519	61.64
AC	XAPURI	717	495	69.04
AL	AGUA BRANCA	705	581	82.41
AL	ANADIA	329	172	52.28
AL	ARAPIRACA	8591	4825	56.16
AL	ATALAIA	551	304	55.17
AL	BARRA DE SANTO ANTONIO	253	155	61.26
AL	BARRA DE SAO MIGUEL	156	96	61.54
AL	BATALHA	446	255	57.17
AL	BELEM	117	69	58.97
AL	BELO MONTE	52	25	48.08
AL	BOCA DA MATA	854	502	58.78
AL	BRANQUINHA	95	55	57.89
AL	CACIMBINHAS	131	75	57.25
AL	CAJUEIRO	320	209	65.31
AL	CAMPESTRE	51	24	47.06
AL	CAMPO ALEGRE	677	408	60.27
AL	CAMPO GRANDE	194	130	67.01
AL	CANAPI	225	157	69.78
AL	CAPELA	287	178	62.02
AL	CARNEIROS	87	58	66.67
AL	CHA PRETA	113	48	42.48
AL	COITE DO NOIA	252	134	53.17
AL	COLONIA LEOPOLDINA	315	175	55.56
AL	COQUEIRO SECO	125	85	68.00
AL	CORURIPE	879	526	59.84
AL	CRAIBAS	448	305	68.08
AL	DELMIRO GOUVEIA	1958	1202	61.39
AL	DOIS RIACHOS	183	131	71.58
AL	ESTRELA DE ALAGOAS	150	108	72.00
AL	FEIRA GRANDE	411	249	60.58
AL	FELIZ DESERTO	51	34	66.67
AL	FLEXEIRAS	147	92	62.59
AL	GIRAU DO PONCIANO	938	784	83.58
AL	IBATEGUARA	168	79	47.02
AL	IGACI	412	209	50.73
AL	IGREJA NOVA	208	137	65.87
AL	INHAPI	204	133	65.20
AL	JACARE DOS HOMENS	83	56	67.47
AL	JACUIPE	51	24	47.06
AL	JAPARATINGA	71	34	47.89
AL	JARAMATAIA	138	92	66.67
AL	JEQUIA DA PRAIA	160	108	67.50
AL	JOAQUIM GOMES	280	154	55.00
AL	JUNDIA	75	47	62.67
AL	JUNQUEIRO	588	343	58.33
AL	LAGOA DA CANOA	585	416	71.11
AL	LIMOEIRO DE ANADIA	582	346	59.45
AL	MACEIO	41118	20753	50.47
AL	MACIO	1	1	100.00
AL	MAJOR ISIDORO	203	108	53.20
AL	MAR VERMELHO	137	93	67.88
AL	MARAGOGI	331	185	55.89
AL	MARAVILHA	251	161	64.14
AL	MARECHAL DEODORO	923	519	56.23
AL	MARIBONDO	349	223	63.90
AL	MATA GRANDE	170	104	61.18
AL	MATRIZ DE CAMARAGIBE	449	265	59.02
AL	MESSIAS	383	224	58.49
AL	MINADOR DO NEGRAO	58	36	62.07
AL	MONTEIROPOLIS	85	51	60.00
AL	MURICI	620	335	54.03
AL	NOVO LINO	95	63	66.32
AL	OLHO D AGUA DAS FLORES	339	214	63.13
AL	OLHO D AGUA DO CASADO	133	76	57.14
AL	OLHO D AGUA GRANDE	78	49	62.82
AL	OLIVENCA	119	73	61.34
AL	OURO BRANCO	193	93	48.19
AL	PALESTINA	70	36	51.43
AL	PALMEIRA DOS INDIOS	2143	1087	50.72
AL	PAO DE ACUCAR	341	220	64.52
AL	PARICONHA	284	163	57.39
AL	PARIPUEIRA	296	188	63.51
AL	PASSO DE CAMARAGIBE	168	118	70.24
AL	PAULO JACINTO	245	133	54.29
AL	PENEDO	1566	972	62.07
AL	PIACABUCU	282	167	59.22
AL	PILAR	667	414	62.07
AL	PINDOBA	68	42	61.76
AL	PIRANHAS	537	317	59.03
AL	POCO DAS TRINCHEIRAS	123	98	79.67
AL	PORTO CALVO	400	219	54.75
AL	PORTO DE PEDRAS	105	66	62.86
AL	PORTO REAL DO COLEGIO	360	205	56.94
AL	QUEBRANGULO	294	183	62.24
AL	RIO LARGO	2372	1393	58.73
AL	ROTEIRO	50	37	74.00
AL	SANTA LUZIA DO NORTE	214	135	63.08
AL	SANTANA DO IPANEMA	1018	550	54.03
AL	SANTANA DO MUDAU	1	0	0.00
AL	SANTANA DO MUNDAU	185	96	51.89
AL	SAO BRAS	141	86	60.99
AL	SAO JOSE DA LAJE	502	264	52.59
AL	SAO JOSE DA TAPERA	453	330	72.85
AL	SAO LUIS DO QUITUNDE	475	293	61.68
AL	SAO MIGUEL DOS CAMPOS	1375	794	57.75
AL	SAO MIGUEL DOS MILAGRES	60	35	58.33
AL	SAO SEBASTIAO	576	250	43.40
AL	SATUBA	351	211	60.11
AL	SENADOR RUI PALMEIRA	115	73	63.48
AL	TANQUE D ARCA	105	73	69.52
AL	TAQUARANA	426	295	69.25
AL	TEOTONIO VILELA	877	569	64.88
AL	TRAIPU	411	264	64.23
AL	UNIAO DOS PALMARES	1667	874	52.43
AL	VICOSA	879	513	58.36
AM	ALVARAES	151	134	88.74
AM	AMATURA	240	215	89.58
AM	ANAMA	115	91	79.13
AM	ANORI	154	105	68.18
AM	APUI	236	127	53.81
AM	ATALAIA DO NORTE	52	34	65.38
AM	AUTAZES	456	245	53.73
AM	BARCELOS	217	148	68.20
AM	BARREIRINHA	488	419	85.86
AM	BENJAMIN CONSTANT	596	322	54.03
AM	BERURI	209	175	83.73
AM	BOA VISTA DO RAMOS	265	253	95.47
AM	BOCA DO ACRE	559	332	59.39
AM	BORBA	387	323	83.46
AM	CAAPIRANGA	74	62	83.78
AM	CANUTAMA	284	138	48.59
AM	CARAUARI	189	151	79.89
AM	CAREIRO	428	345	80.61
AM	CAREIRO DA VARZEA	154	118	76.62
AM	COARI	1147	883	76.98
AM	CODAJAS	262	201	76.72
AM	EIRUNEPE	586	421	71.84
AM	ENVIRA	129	70	54.26
AM	FONTE BOA	253	220	86.96
AM	GUAJARA	303	222	73.27
AM	HUMAITA	853	475	55.69
AM	IPIXUNA	218	184	84.40
AM	IRANDUBA	675	524	77.63
AM	ITACOATIARA	2507	1938	77.30
AM	ITAMARATI	94	76	80.85
AM	ITAPIRANGA	187	150	80.21
AM	JAPURA	44	27	61.36
AM	JURUA	32	27	84.38
AM	JUTAI	158	113	71.52
AM	LABREA	738	525	71.14
AM	MANACAPURU	2712	2150	79.28
AM	MANAQUIRI	169	43	25.44
AM	MANAUS	102836	68694	66.80
AM	MANICORE	629	450	71.54
AM	MARAA	143	127	88.81
AM	MAUES	770	644	83.64
AM	NHAMUNDA	408	368	90.20
AM	NOVA OLINDA DO NORTE	308	247	80.19
AM	NOVO AIRAO	191	141	73.82
AM	NOVO ARIPUANA	344	293	85.17
AM	PARINTINS	3953	3235	81.84
AM	PAUINI	146	72	49.32
AM	PRESIDENTE FIGUEIREDO	1141	813	71.25
AM	RIO PRETO DA EVA	389	259	66.58
AM	SANTA ISABEL DO RIO NEGRO	175	62	35.43
AM	SANTO ANTONIO DO ICA	252	176	69.84
AM	SAO GABRIEL DA CACHOEIRA	837	130	15.53
AM	SAO PAULO DE OLIVENCA	229	204	89.08
AM	SAO SEBASTIAO DO UATUMA	146	127	86.99
AM	SILVES	152	140	92.11
AM	TABATINGA	693	470	67.82
AM	TAPAUA	538	436	81.04
AM	TEFE	1265	1021	80.71
AM	TONANTINS	196	185	94.39
AM	UARINI	142	106	74.65
AM	URUCARA	354	308	87.01
AM	URUCURITUBA	238	211	88.66
AP	AMAPA	183	117	63.93
AP	ANTANA	1	0	0.00
AP	CALCOENE	99	71	71.72
AP	CUTIAS	44	30	68.18
AP	FERREIRA GOMES	85	64	75.29
AP	ITAUBAL	41	28	68.29
AP	LARANJAL DO JARI	1119	786	70.24
AP	MACAPA	16636	9772	58.74
AP	MAZAGAO	206	146	70.87
AP	OIAPOQUE	351	232	66.10
AP	PEDRA BRANCA DO AMAPARI	101	63	62.38
AP	PORTO GRANDE	262	183	69.85
AP	PRACUUBA	23	11	47.83
AP	SANTANA	6213	4138	66.60
AP	SERRA DO NAVIO	44	29	65.91
AP	TARTARUGALZINHO	154	114	74.03
AP	VITORIA DO JARI	201	143	71.14
BA	ABAIRA	167	55	32.93
BA	ABARE	377	216	57.29
BA	ACAJUTIBA	324	207	63.89
BA	ADUSTINA	318	178	55.97
BA	AGUA FRIA	357	176	49.30
BA	AIQUARA	119	74	62.18
BA	ALAGOINHAS	5005	2517	50.29
BA	ALCOBACA	469	235	50.11
BA	ALMADINA	209	118	56.46
BA	AMARGOSA	2119	1005	47.43
BA	AMELIA RODRIGUES	638	299	46.87
BA	AMERICA DOURADA	245	152	62.04
BA	ANAGE	333	192	57.66
BA	ANDARAI	119	72	60.50
BA	ANDORINHA	257	183	71.21
BA	ANGICAL	200	112	56.00
BA	ANGUERA	211	118	55.92
BA	ANTAS	156	81	51.92
BA	ANTONIO CARDOSO	163	74	45.40
BA	ANTONIO GONCALVES	336	171	50.89
BA	APORA	203	95	46.80
BA	APUAREMA	158	86	54.43
BA	ARACAS	306	147	48.04
BA	ARACATU	222	140	63.06
BA	ARACI	483	283	58.59
BA	ARAMARI	178	76	42.70
BA	ARATACA	169	79	46.75
BA	ARATUIPE	82	40	48.78
BA	AURELINO LEAL	271	135	49.82
BA	BAIANOPOLIS	180	125	69.44
BA	BAIXA GRANDE	449	280	62.36
BA	BANZAE	118	56	47.46
BA	BARRA	326	182	55.83
BA	BARRA DA ESTIVA	563	316	56.13
BA	BARRA DO CHOCA	753	381	50.60
BA	BARRA DO MENDES	367	202	55.04
BA	BARRA DO ROCHA	136	78	57.35
BA	BARREIRAS	5533	2878	52.02
BA	BARRO ALTO	269	152	56.51
BA	BARRO PRETO	184	122	66.30
BA	BARROCAS	158	91	57.59
BA	BELMONTE	125	74	59.20
BA	BELO CAMPO	321	173	53.89
BA	BIRITINGA	175	116	66.29
BA	BOA NOVA	228	136	59.65
BA	BOA VISTA DO TUPIM	223	136	60.99
BA	BOM JESUS DA LAPA	1282	643	50.16
BA	BOM JESUS DA SERRA	167	121	72.46
BA	BONINAL	167	108	64.67
BA	BONITO	323	220	68.11
BA	BOQUIRA	452	292	64.60
BA	BOTUPORA	319	198	62.07
BA	BREJOES	574	348	60.63
BA	BREJOLANDIA	101	67	66.34
BA	BROTAS DE MACAUBAS	224	125	55.80
BA	BRUMADO	2243	1049	46.77
BA	BUERAREMA	450	265	58.89
BA	BURITIRAMA	93	68	73.12
BA	CAATIBA	109	63	57.80
BA	CABACEIRAS DO PARAGUACU	394	195	49.49
BA	CACHOEIRA	1472	604	41.03
BA	CACULE	815	398	48.83
BA	CAEM	150	90	60.00
BA	CAETANOS	94	51	54.26
BA	CAETITE	1683	654	38.86
BA	CAFARNAUM	267	182	68.16
BA	CAIRU	131	53	40.46
BA	CALDEIRAO GRANDE	317	168	53.00
BA	CAMACAN	987	533	54.00
BA	CAMACARI	7341	3747	51.04
BA	CAMAMU	623	287	46.07
BA	CAMPO ALEGRE DE LOURDES	314	207	65.92
BA	CAMPO FORMOSO	1577	929	58.91
BA	CANAPOLIS	93	54	58.06
BA	CANARANA	473	268	56.66
BA	CANAVIEIRAS	803	471	58.66
BA	CANDEAL	102	50	49.02
BA	CANDEIAS	1351	652	48.26
BA	CANDIBA	472	277	58.69
BA	CANDIDO SALES	520	305	58.65
BA	CANSANCAO	343	211	61.52
BA	CANUDOS	122	75	61.48
BA	CAPELA DO ALTO ALEGRE	176	116	65.91
BA	CAPIM GROSSO	570	296	51.93
BA	CARAIBAS	163	80	49.08
BA	CARAVELAS	311	158	50.80
BA	CARDEAL DA SILVA	258	111	43.02
BA	CARINHANHA	678	457	67.40
BA	CASA NOVA	1307	677	51.80
BA	CASTRO ALVES	546	301	55.13
BA	CATOLANDIA	48	22	45.83
BA	CATU	1487	844	56.76
BA	CATURAMA	111	48	43.24
BA	CENTRAL	414	246	59.42
BA	CHORROCHO	207	151	72.95
BA	CICERO DANTAS	559	237	42.40
BA	CIPO	442	223	50.45
BA	COARACI	941	503	53.45
BA	COCOS	196	135	68.88
BA	CONCEICAO DA FEIRA	733	220	30.01
BA	CONCEICAO DO ALMEIDA	504	210	41.67
BA	CONCEICAO DO COITE	1608	846	52.61
BA	CONCEICAO DO JACUIPE	940	469	49.89
BA	CONDE	321	188	58.57
BA	CONDEUBA	278	172	61.87
BA	CONTENDAS DO SINCORA	71	39	54.93
BA	CORACAO DE MARIA	731	331	45.28
BA	CORDEIROS	290	158	54.48
BA	CORIBE	241	129	53.53
BA	CORONEL JOAO SA	288	204	70.83
BA	CORRENTINA	528	269	50.95
BA	COTEGIPE	213	124	58.22
BA	CRAVOLANDIA	190	102	53.68
BA	CRISOPOLIS	256	155	60.55
BA	CRISTOPOLIS	302	193	63.91
BA	CRUZ DAS ALMAS	4641	2324	50.08
BA	CURACA	745	450	60.40
BA	DARIO MEIRA	171	84	49.12
BA	DIAS D AVILA	1500	723	48.20
BA	DOM BASILIO	211	68	32.23
BA	DOM MACEDO COSTA	127	53	41.73
BA	ELISIO MEDRADO	262	139	53.05
BA	ENCRUZILHADA	189	131	69.31
BA	ENTRE RIOS	971	500	51.49
BA	ERICO CARDOSO	139	70	50.36
BA	ESPLANADA	405	237	58.52
BA	EUCLIDES DA CUNHA	835	543	65.03
BA	EUNAPOLI	1	1	100.00
BA	EUNAPOLIS	2925	1549	52.96
BA	FATIMA	439	296	67.43
BA	FEIRA DA MATA	151	69	45.70
BA	FEIRA DE SANTAN	1	1	100.00
BA	FEIRA DE SANTANA	25985	13093	50.39
BA	FEIRA DE SNTANA	1	1	100.00
BA	FEIRA DESANTANA	1	1	100.00
BA	FILADELFIA	454	252	55.51
BA	FIRMINO ALVES	131	74	56.49
BA	FLORESTA AZUL	181	101	55.80
BA	FORMOSA DO RIO PRETO	358	215	60.06
BA	GANDU	853	454	53.22
BA	GAVIAO	90	43	47.78
BA	GENTIO DO OURO	186	97	52.15
BA	GLORIA	205	118	57.56
BA	GONGOGI	74	27	36.49
BA	GOVERNADOR MANGABEIRA	775	351	45.29
BA	GUAJERU	232	122	52.59
BA	GUANAMBI	3540	1827	51.61
BA	GUARATINGA	243	158	65.02
BA	HELIOPOLIS	320	198	61.88
BA	IACU	342	155	45.32
BA	IBIASSUCE	429	233	54.31
BA	IBICARAI	587	317	54.00
BA	IBICOARA	186	109	58.60
BA	IBICUI	238	123	51.68
BA	IBIPEBA	272	193	70.96
BA	IBIPITANGA	239	121	50.63
BA	IBIQUERA	38	28	73.68
BA	IBIRAPITANGA	293	141	48.12
BA	IBIRAPUA	178	90	50.56
BA	IBIRATAIA	341	232	68.04
BA	IBITIARA	237	126	53.16
BA	IBITITA	452	235	51.99
BA	IBOTIRAMA	807	471	58.36
BA	ICHU	180	63	35.00
BA	IGAPORA	436	149	34.17
BA	IGRAPIUNA	252	82	32.54
BA	IGUAI	298	197	66.11
BA	ILHEUS	10221	5213	51.00
BA	INHAMBUPE	640	341	53.28
BA	IPECAETA	208	106	50.96
BA	IPIAU	1479	846	57.20
BA	IPIRA	815	448	54.97
BA	IPUPIARA	119	44	36.97
BA	IRAJUBA	69	49	71.01
BA	IRAMAIA	110	62	56.36
BA	IRAQUARA	257	212	82.49
BA	IRARA	826	399	48.31
BA	IRECE	2962	1515	51.15
BA	ITABELA	434	274	63.13
BA	ITABERABA	1689	897	53.11
BA	ITABUNA	10980	6076	55.34
BA	ITACARE	419	166	39.62
BA	ITAETE	76	30	39.47
BA	ITAGI	234	138	58.97
BA	ITAGIBA	198	116	58.59
BA	ITAGIMIRIM	129	70	54.26
BA	ITAGUACU DA BAHIA	147	94	63.95
BA	ITAJU DO COLONIA	140	80	57.14
BA	ITAJUIPE	765	447	58.43
BA	ITAMARAJU	1287	995	77.31
BA	ITAMARI	98	66	67.35
BA	ITAMBE	599	336	56.09
BA	ITANAGRA	79	48	60.76
BA	ITANHEM	419	250	59.67
BA	ITAPARICA	451	264	58.54
BA	ITAPE	199	120	60.30
BA	ITAPEBI	95	61	64.21
BA	ITAPETINGA	2512	1425	56.73
BA	ITAPICURU	261	181	69.35
BA	ITAPITANGA	201	113	56.22
BA	ITAQUARA	102	61	59.80
BA	ITARANTIM	145	89	61.38
BA	ITARICA	1	0	0.00
BA	ITATIM	131	70	53.44
BA	ITIRUCU	317	187	58.99
BA	ITIUBA	412	270	65.53
BA	ITORORO	346	191	55.20
BA	ITUACU	334	159	47.60
BA	ITUBERA	399	197	49.37
BA	IUIU	283	196	69.26
BA	JABORANDI	128	94	73.44
BA	JACARACI	288	131	45.49
BA	JACOBINA	2865	1455	50.79
BA	JAGUAQUARA	971	519	53.45
BA	JAGUARARI	804	455	56.59
BA	JAGUARIPE	105	58	55.24
BA	JANDAIRA	74	39	52.70
BA	JAZEIRO	1	0	0.00
BA	JEQUIE	5811	3136	53.97
BA	JEREMOABO	510	312	61.18
BA	JIQUIRICA	471	250	53.08
BA	JITAUNA	318	169	53.14
BA	JOAO DOURADO	643	345	53.65
BA	JUAZEIRO	10880	5553	51.04
BA	JUCURUCU	59	49	83.05
BA	JUSSARA	323	197	60.99
BA	JUSSARI	91	46	50.55
BA	JUSSIAPE	147	74	50.34
BA	LAFAIETE COUTINHO	81	35	43.21
BA	LAGOA REAL	263	68	25.86
BA	LAJE	507	215	42.41
BA	LAJEDAO	97	71	73.20
BA	LAJEDINHO	28	20	71.43
BA	LAJEDO DO TABOCAL	140	84	60.00
BA	LAMARAO	75	44	58.67
BA	LAPAO	596	363	60.91
BA	LAURO DE FREITAS	7167	3227	45.03
BA	LENCOIS	209	128	61.24
BA	LICINIO DE ALMEIDA	343	183	53.35
BA	LIVRAMENTO DE NOSSA SENHORA	931	385	41.35
BA	LUIS EDUARDO MAGALHAES	1620	796	49.14
BA	MACAJUBA	117	82	70.09
BA	MACARANI	276	166	60.14
BA	MACAUBAS	893	527	59.01
BA	MACURURE	47	30	63.83
BA	MADRE DE DEUS	309	214	69.26
BA	MAETINGA	154	101	65.58
BA	MAIQUINIQUE	144	74	51.39
BA	MAIRI	332	193	58.13
BA	MALHADA	339	266	78.47
BA	MALHADA DE PEDRAS	157	71	45.22
BA	MANOEL VITORINO	201	106	52.74
BA	MANSIDAO	118	86	72.88
BA	MARACAS	678	399	58.85
BA	MARAGOGIPE	709	376	53.03
BA	MARAU	163	91	55.83
BA	MARCIONILIO SOUZA	220	131	59.55
BA	MASCOTE	166	89	53.61
BA	MATA DE SAO JOAO	685	320	46.72
BA	MATINA	258	140	54.26
BA	MEDEIROS NETO	465	267	57.42
BA	MIGUEL CALMON	695	419	60.29
BA	MILAGRES	309	161	52.10
BA	MIRANGABA	159	68	42.77
BA	MIRANTE	104	49	47.12
BA	MONTE SANTO	701	304	43.37
BA	MORPARA	149	75	50.34
BA	MORRO DO CHAPEU	679	377	55.52
BA	MORTUGABA	157	93	59.24
BA	MUCUGE	185	139	75.14
BA	MUCURI	1002	536	53.49
BA	MULUNGU DO MORRO	140	106	75.71
BA	MUNDO NOVO	358	238	66.48
BA	MUNIZ FERREIRA	166	85	51.20
BA	MUQUEM DE SAO FRANCISCO	132	93	70.45
BA	MURITIBA	1058	507	47.92
BA	MUTUIPE	1191	520	43.66
BA	NAZARE	518	276	53.28
BA	NILO PECANHA	126	60	47.62
BA	NORDESTINA	97	47	48.45
BA	NOVA CANAA	388	256	65.98
BA	NOVA FATIMA	209	140	66.99
BA	NOVA IBIA	95	40	42.11
BA	NOVA ITARANA	115	69	60.00
BA	NOVA REDENCAO	119	74	62.18
BA	NOVA SOURE	393	228	58.02
BA	NOVA VICOSA	768	366	47.66
BA	NOVO HORIZONTE	116	64	55.17
BA	NOVO TRIUNFO	80	43	53.75
BA	OLINDINA	239	151	63.18
BA	OLIVEIRA DOS BREJINHOS	414	256	61.84
BA	OURICANGAS	178	47	26.40
BA	OUROLANDIA	167	86	51.50
BA	PALMAS DE MONTE ALTO	683	413	60.47
BA	PALMEIRAS	160	83	51.88
BA	PARAMIRIM	663	343	51.73
BA	PARATINGA	520	269	51.73
BA	PARIPIRANGA	671	367	54.69
BA	PAU BRASIL	376	174	46.28
BA	PAULO AFONSO	3311	1723	52.04
BA	PE DE SERRA	309	175	56.63
BA	PEDRAO	108	41	37.96
BA	PEDRO ALEXANDRE	79	60	75.95
BA	PIATA	293	139	47.44
BA	PILAO ARCADO	210	112	53.33
BA	PINDAI	448	308	68.75
BA	PINDOBACU	511	318	62.23
BA	PINTADAS	251	165	65.74
BA	PIRAI DO NORTE	81	30	37.04
BA	PIRIPA	198	143	72.22
BA	PIRITIBA	286	177	61.89
BA	PLANALTINO	71	49	69.01
BA	PLANALTO	382	218	57.07
BA	POCOES	1461	848	58.04
BA	POJUCA	1268	655	51.66
BA	PONTO NOVO	355	213	60.00
BA	PORTO SEGURO	2461	1229	49.94
BA	POTIRAGUA	161	94	58.39
BA	PRADO	421	235	55.82
BA	PRESIDENTE DUTRA	423	243	57.45
BA	PRESIDENTE JANIO QUADROS	183	80	43.72
BA	PRESIDENTE TANCREDO NEVES	607	359	59.14
BA	QUEIMADAS	277	147	53.07
BA	QUIJINGUE	315	257	81.59
BA	QUIXABEIRA	78	41	52.56
BA	RAFAEL JAMBEIRO	230	138	60.00
BA	REMANSO	972	509	52.37
BA	RETIROLANDIA	249	136	54.62
BA	RIACHAO DAS NEVES	337	215	63.80
BA	RIACHAO DO JACUIPE	1116	591	52.96
BA	RIACHO DE SANTANA	995	454	45.63
BA	RIACHO DEANTANA	1	1	100.00
BA	RIBEIRA DO AMPARO	183	123	67.21
BA	RIBEIRA DO POMBAL	657	356	54.19
BA	RIBEIRAO DO LARGO	88	54	61.36
BA	RIO DE CONTAS	279	86	30.82
BA	RIO DO ANTONIO	275	109	39.64
BA	RIO DO PIRES	188	101	53.72
BA	RIO REAL	997	689	69.11
BA	RODELAS	222	76	34.23
BA	RUY BARBOSA	533	277	51.97
BA	RUYBARBOSA	1	1	100.00
BA	SALINAS DA MARGARIDA	187	103	55.08
BA	SALVADOR	114675	51950	45.30
BA	SANTA ARIA DA VITORIA	1	1	100.00
BA	SANTA BARBARA	303	172	56.77
BA	SANTA BRIGIDA	201	104	51.74
BA	SANTA CRUZ CABRALIA	393	181	46.06
BA	SANTA CRUZ DA VITORIA	123	78	63.41
BA	SANTA INES	400	189	47.25
BA	SANTA LUZIA	158	91	57.59
BA	SANTA MARIA DA VITORIA	775	415	53.55
BA	SANTA RITA DE CASSIA	422	226	53.55
BA	SANTA TERESINHA	233	134	57.51
BA	SANTALUZ	832	504	60.58
BA	SANTANA	384	201	52.34
BA	SANTANOPOLIS	142	83	58.45
BA	SANTO AMARO	1239	470	37.93
BA	SANTO ANTONIO DE JESUS	5015	2376	47.38
BA	SANTO ESTEVAO	1192	574	48.15
BA	SAO DESIDERIO	303	168	55.45
BA	SAO DOMINGOS	158	80	50.63
BA	SAO FELIPE	643	319	49.61
BA	SAO FELIX	429	201	46.85
BA	SAO FELIX DO CORIBE	311	158	50.80
BA	SAO FRANCISCO DO CONDE	490	199	40.61
BA	SAO GABRIEL	541	307	56.75
BA	SAO GONCALO DOS CAMPOS	1197	449	37.51
BA	SAO JOSE DA VITORIA	102	55	53.92
BA	SAO JOSE DO JACUIPE	109	62	56.88
BA	SAO MIGUEL DAS MATAS	206	80	38.83
BA	SAO SEBASTIAO DO PASSE	716	338	47.21
BA	SAPEACU	727	337	46.35
BA	SATIRO DIAS	225	143	63.56
BA	SAUBARA	150	49	32.67
BA	SAUDE	251	149	59.36
BA	SEABRA	985	656	66.60
BA	SEBASTIAO LARANJEIRAS	220	126	57.27
BA	SENHOR DO BONFIM	3553	1938	54.55
BA	SENTO SE	437	229	52.40
BA	SERRA DO RAMALHO	275	133	48.36
BA	SERRA DOURADA	163	106	65.03
BA	SERRA PRETA	361	200	55.40
BA	SERRINHA	1929	981	50.86
BA	SERROLANDIA	270	129	47.78
BA	SIMOES FILHO	3745	1879	50.17
BA	SITIO DO MATO	111	69	62.16
BA	SITIO DO QUINTO	198	149	75.25
BA	SOBRADINHO	933	486	52.09
BA	SOUTO SOARES	129	85	65.89
BA	TABOCAS DO BREJO VELHO	117	87	74.36
BA	TANHACU	228	128	56.14
BA	TANQUE NOVO	370	209	56.49
BA	TANQUINHO	168	69	41.07
BA	TAPEROA	307	159	51.79
BA	TAPIRAMUTA	396	287	72.47
BA	TEIXEIRA DE FREITAS	4611	2486	53.91
BA	TEODORO SAMPAIO	220	153	69.55
BA	TEOFILANDIA	233	125	53.65
BA	TEOLANDIA	256	129	50.39
BA	TERRA NOVA	281	168	59.79
BA	TREMEDAL	150	85	56.67
BA	TUCANO	1157	596	51.51
BA	UAUA	642	375	58.41
BA	UBAIRA	667	327	49.03
BA	UBAITABA	513	242	47.17
BA	UBATA	504	278	55.16
BA	UIBAI	433	232	53.58
BA	UMBURANAS	108	69	63.89
BA	UNA	635	443	69.76
BA	URANDI	416	223	53.61
BA	URUCUCA	615	297	48.29
BA	UTINGA	372	212	56.99
BA	VALENCA	2463	1265	51.36
BA	VALENTE	723	363	50.21
BA	VARZEA DA ROCA	187	90	48.13
BA	VARZEA DO POCO	145	83	57.24
BA	VARZEA NOVA	373	200	53.62
BA	VARZEDO	249	126	50.60
BA	VERA CRUZ	779	288	36.97
BA	VERA CUZ	1	1	100.00
BA	VEREDA	82	63	76.83
BA	VITORIA DA CNQUISTA	1	1	100.00
BA	VITORIA DA CONQUISTA	14100	7457	52.89
BA	WAGNER	121	87	71.90
BA	WANDERLEY	214	127	59.35
BA	WENCESLAU GUIMARAES	214	118	55.14
BA	XIQUE-XIQUE	1023	484	47.31
CE	ABAIARA	232	159	68.53
CE	ACARAPE	762	579	75.98
CE	ACARAU	2253	1310	58.14
CE	ACOPIARA	1417	915	64.57
CE	AIUABA	283	195	68.90
CE	ALCANTARAS	320	255	79.69
CE	ALTANEIRA	238	128	53.78
CE	ALTO SANTO	334	204	61.08
CE	AMONTADA	1133	809	71.40
CE	ANTONINA DO NORTE	178	82	46.07
CE	APUIARES	497	341	68.61
CE	AQUIRAZ	1688	1094	64.81
CE	ARACAI	1	1	100.00
CE	ARACANAU	1	0	0.00
CE	ARACATI	2608	1660	63.65
CE	ARACOIABA	1054	725	68.79
CE	ARARENDA	242	215	88.84
CE	ARARIPE	452	345	76.33
CE	ARATUBA	583	421	72.21
CE	ARNEIROZ	203	47	23.15
CE	ASSARE	539	241	44.71
CE	AURORA	1017	594	58.41
CE	BAIXIO	323	243	75.23
CE	BANABUIU	464	289	62.28
CE	BARBALHA	2626	1684	64.13
CE	BARREIRA	782	701	89.64
CE	BARRO	934	490	52.46
CE	BARROQUINHA	474	373	78.69
CE	BATURITE	1703	1180	69.29
CE	BEBERIBE	1627	1089	66.93
CE	BELA CRUZ	933	645	69.13
CE	BOA VIAGEM	1426	899	63.04
CE	BREJO SANT	1	0	0.00
CE	BREJO SANTO	2172	1319	60.73
CE	CAMOCIM	2528	1912	75.63
CE	CAMPOS SALES	865	534	61.73
CE	CANINDE	3146	2041	64.88
CE	CAPISTRANO	785	577	73.50
CE	CARIDADE	372	267	71.77
CE	CARIRE	460	322	70.00
CE	CARIRIACU	610	362	59.34
CE	CARIUS	483	221	45.76
CE	CARNAUBAL	470	226	48.09
