uf	municipio	total	quantidade	percentual
RN	SAO JOAO DO SABUGI	277	5	1.81
RN	SAO JOSE DE MIPIBU	1119	27	2.41
RN	SAO JOSE DO CAMPESTRE	333	4	1.20
RN	SAO JOSE DO SERIDO	222	1	0.45
RN	SAO MIGUEL	894	17	1.90
RN	SAO MIGUEL DO GOSTOSO	203	4	1.97
RN	SAO PAULO DO POTENGI	589	8	1.36
RN	SAO PEDRO	150	5	3.33
RN	SAO RAFAEL	218	3	1.38
RN	SAO TOME	287	9	3.14
RN	SAO VICENTE	111	0	0.00
RN	SENADOR ELOI DE SOUZA	199	0	0.00
RN	SENADOR GEORGINO AVELINO	98	0	0.00
RN	SERRA DE SAO BENTO	107	5	4.67
RN	SERRA DO MEL	314	10	3.18
RN	SERRA NEGRA DO NORTE	261	10	3.83
RN	SERRINHA	168	1	0.60
RN	SERRINHA DOS PINTOS	177	2	1.13
RN	SEVERIANO MELO	319	3	0.94
RN	SITIO NOVO	50	1	2.00
RN	TABOLEIRO GRANDE	99	6	6.06
RN	TAIPU	136	3	2.21
RN	TANGARA	449	7	1.56
RN	TENENTE ANANIAS	278	5	1.80
RN	TENENTE LAURENTINO CRUZ	149	1	0.67
RN	TIBAU	290	8	2.76
RN	TIBAU DO SUL	296	10	3.38
RN	TIMBAUBA DOS BATISTAS	92	0	0.00
RN	TOUROS	584	9	1.54
RN	TRIUNFO POTIGUAR	135	5	3.70
RN	UMARIZAL	516	9	1.74
RN	UPANEMA	461	6	1.30
RN	VARZEA	87	1	1.15
RN	VENHA-VER	71	4	5.63
RN	VERA CRUZ	415	11	2.65
RN	VICOSA	80	4	5.00
RN	VILA FLOR	87	1	1.15
RO	ALTA FLORESTA D OESTE	953	15	1.57
RO	ALTO ALEGRE DOS PARECIS	293	13	4.44
RO	ALTO PARAISO	251	10	3.98
RO	ALVORADA D OESTE	626	23	3.67
RO	ARIQUEMES	3747	129	3.44
RO	BURITIS	920	45	4.89
RO	CABIXI	134	3	2.24
RO	CACAULANDIA	182	4	2.20
RO	CACOAL	6001	207	3.45
RO	CAMPO NOVO DE RONDONIA	115	6	5.22
RO	CANDEIAS DO JAMARI	734	27	3.68
RO	CASTANHEIRAS	158	8	5.06
RO	CEREJEIRAS	529	13	2.46
RO	CHUPINGUAIA	152	3	1.97
RO	COLORADO DO OESTE	494	16	3.24
RO	CORUMBIARA	193	4	2.07
RO	COSTA MARQUES	262	2	0.76
RO	CUJUBIM	174	4	2.30
RO	ESPIGAO D OESTE	1117	26	2.33
RO	GOVERNADOR JORGE TEIXEIRA	167	2	1.20
RO	GUAJARA-MIRIM	2614	65	2.49
RO	ITAPUA DO OESTE	235	14	5.96
RO	JARU	1568	67	4.27
RO	JI-PARANA	5195	182	3.50
RO	MACHADINHO D OESTE	786	26	3.31
RO	MINISTRO ANDREAZZA	414	11	2.66
RO	MIRANTE DA SERRA	385	9	2.34
RO	MONTE NEGRO	437	10	2.29
RO	NOV BRASILANDIA D OESTE	1	0	0.00
RO	NOVA BRASILANDIA D OESTE	718	28	3.90
RO	NOVA MAMORE	490	15	3.06
RO	NOVA UNIAO	183	6	3.28
RO	NOVO HORIZONTE DO OESTE	376	17	4.52
RO	OURO PRETO DO OESTE	1628	71	4.36
RO	PARECIS	101	1	0.99
RO	PIMENTA BUENO	1738	76	4.37
RO	PIMENTEIRAS DO OESTE	49	2	4.08
RO	PORTO VELHO	24064	868	3.61
RO	PRESIDENTE MEDICI	1307	35	2.68
RO	PRIMAVERA DE RONDONIA	78	7	8.97
RO	RIO CRESPO	74	1	1.35
RO	ROLIM DE MOURA	3465	172	4.96
RO	SANTA LUZIA D OESTE	307	18	5.86
RO	SAO FELIPE D OESTE	245	6	2.45
RO	SAO FRANCISCO DO GUAPORE	379	9	2.37
RO	SAO MIGUEL DO GUAPORE	743	19	2.56
RO	SERINGUEIRAS	283	8	2.83
RO	TEIXEIROPOLIS	224	18	8.04
RO	THEOBROMA	185	6	3.24
RO	URUPA	437	7	1.60
RO	VALE DO ANARI	110	3	2.73
RO	VALE DO PARAISO	419	13	3.10
RO	VILHENA	3284	83	2.53
RR	ALTO ALEGRE	245	1	0.41
RR	AMAJARI	42	0	0.00
RR	BOA VISTA	13560	145	1.07
RR	BONFIM	90	0	0.00
RR	CANTA	109	1	0.92
RR	CARACARAI	186	4	2.15
RR	CAROEBE	99	0	0.00
RR	IRACEMA	64	1	1.56
RR	MUCAJAI	189	5	2.65
RR	NORMANDIA	26	0	0.00
RR	PACARAIMA	69	1	1.45
RR	RORAINOPOLIS	202	9	4.46
RR	SAO JOAO DA BALIZA	78	2	2.56
RR	SAO LUIZ	75	0	0.00
RR	UIRAMUTA	11	0	0.00
RS	ACEGUA	92	0	0.00
RS	AGUA SANTA	90	3	3.33
RS	AGUDO	402	1	0.25
RS	AJURICABA	238	0	0.00
RS	ALECRIM	175	1	0.57
RS	ALEGRETE	3709	21	0.57
RS	ALEGRIA	77	0	0.00
RS	ALMIRANTE TAMANDARE DO SUL	50	0	0.00
RS	ALPESTRE	140	1	0.71
RS	ALTO ALEGRE	85	0	0.00
RS	ALTO FELIZ	65	0	0.00
RS	ALVORADA	5591	21	0.38
RS	AMARAL FERRADOR	173	0	0.00
RS	AMETISTA DO SUL	141	2	1.42
RS	ANDRE DA ROCHA	32	1	3.13
RS	ANTA GORDA	106	0	0.00
RS	ANTA ROSA	1	0	0.00
RS	ANTONIO PRADO	232	0	0.00
RS	ARAMBARE	80	0	0.00
RS	ARARICA	131	0	0.00
RS	ARATIBA	184	0	0.00
RS	ARROIO DO MEIO	258	2	0.78
RS	ARROIO DO PADRE	70	0	0.00
RS	ARROIO DO SAL	260	0	0.00
RS	ARROIO DO TIGRE	246	1	0.41
RS	ARROIO DOS RATOS	299	2	0.67
RS	ARROIO GRANDE	988	1	0.10
RS	ARVOREZINHA	234	0	0.00
RS	AUGUSTO PESTANA	176	1	0.57
RS	AUREA	127	0	0.00
RS	BAGE	6601	23	0.35
RS	BALNEARIO PINHAL	256	2	0.78
RS	BARAO	148	0	0.00
RS	BARAO DE COTEGIPE	204	0	0.00
RS	BARAO DO TRIUNFO	207	1	0.48
RS	BARRA DO GUARITA	103	1	0.97
RS	BARRA DO QUARAI	183	0	0.00
RS	BARRA DO RIBEIRO	260	1	0.38
RS	BARRA DO RIO AZUL	57	2	3.51
RS	BARRA FUNDA	130	0	0.00
RS	BARRACAO	154	2	1.30
RS	BARROS CASSAL	153	2	1.31
RS	BENJAMIN CONSTANT DO SUL	50	0	0.00
RS	BENTO GONCALVES	2261	19	0.84
RS	BLNEARIO PINHAL	1	0	0.00
RS	BOA VISTA DAS MISSOES	54	0	0.00
RS	BOA VISTA DO BURICA	195	1	0.51
RS	BOA VISTA DO CADEADO	27	0	0.00
RS	BOA VISTA DO INCRA	47	1	2.13
RS	BOA VISTA DO SUL	23	0	0.00
RS	BOM JESUS	171	1	0.58
RS	BOM PRINCIPIO	255	0	0.00
RS	BOM PROGRESSO	56	0	0.00
RS	BOM RETIRO DO SUL	237	0	0.00
RS	BOQUEIRAO DO LEAO	191	1	0.52
RS	BOSSOROCA	202	2	0.99
RS	BOZANO	62	0	0.00
RS	BRAGA	122	0	0.00
RS	BROCHIER	91	0	0.00
RS	BUTIA	703	0	0.00
RS	CACAPAVA DO SUL	1676	3	0.18
RS	CACEQUI	160	1	0.63
RS	CACHOEIR DO SUL	1	0	0.00
RS	CACHOEIRA DO SUL	2390	8	0.33
RS	CACHOEIRINHA	3989	19	0.48
RS	CACIQUE DOBLE	110	1	0.91
RS	CAIBATE	131	3	2.29
RS	CAICARA	156	0	0.00
RS	CAMAQUA	2796	7	0.25
RS	CAMARGO	69	0	0.00
RS	CAMBARA DO SUL	119	1	0.84
RS	CAMPESTRE DA SERRA	95	1	1.05
RS	CAMPINA DAS MISSOES	186	0	0.00
RS	CAMPINAS DO SUL	169	1	0.59
RS	CAMPO BOM	1398	7	0.50
RS	CAMPO NOVO	84	0	0.00
RS	CAMPOS BORGES	88	1	1.14
RS	CANDELARIA	511	0	0.00
RS	CANDIDO GODOI	231	0	0.00
RS	CANDIOTA	458	3	0.66
RS	CANELA	597	3	0.50
RS	CANGUCU	2146	10	0.47
RS	CANOAS	9622	42	0.44
RS	CANUDOS DO VALE	19	0	0.00
RS	CAPAO BONITO DO SUL	55	0	0.00
RS	CAPAO DA CANOA	1258	2	0.16
RS	CAPAO DO CIPO	84	0	0.00
RS	CAPAO DO LEAO	1325	5	0.38
RS	CAPAODA CANOA	1	0	0.00
RS	CAPELA DE SANTANA	176	0	0.00
RS	CAPITAO	34	0	0.00
RS	CAPIVARI DO SUL	111	0	0.00
RS	CARAA	72	0	0.00
RS	CARAZINHO	1674	9	0.54
RS	CARLOS BARBOSA	590	1	0.17
RS	CARLOS GOMES	51	0	0.00
RS	CASCA	281	1	0.36
RS	CASEIROS	100	0	0.00
RS	CATUIPE	270	1	0.37
RS	CAXIAS DO SUL	8333	75	0.90
RS	CENTENARIO	79	0	0.00
RS	CERRITO	163	0	0.00
RS	CERRO BRANCO	109	0	0.00
RS	CERRO GRANDE	51	1	1.96
RS	CERRO GRANDE DO SUL	428	2	0.47
RS	CERRO LARGO	730	2	0.27
RS	CHAPADA	290	1	0.34
RS	CHARQUEADAS	1138	2	0.18
RS	CHARRUA	45	0	0.00
RS	CHIAPETTA	123	0	0.00
RS	CHUI	137	2	1.46
RS	CHUVISCA	105	0	0.00
RS	CIDREIRA	286	0	0.00
RS	CIRIACO	161	0	0.00
RS	COLINAS	20	0	0.00
RS	COLORADO	65	0	0.00
RS	CONDOR	235	5	2.13
RS	CONSTANTINA	369	2	0.54
RS	COQUEIRO BAIXO	19	0	0.00
RS	COQUEIROS DO SUL	40	0	0.00
RS	CORONEL BARROS	93	2	2.15
RS	CORONEL BICACO	138	2	1.45
RS	CORONEL PILAR	16	0	0.00
RS	COTIPORA	75	0	0.00
RS	COXILHA	42	0	0.00
RS	CRISSIUMAL	354	6	1.69
RS	CRISTAL	231	0	0.00
RS	CRISTAL DO SUL	80	1	1.25
RS	CRUZ ALTA	2181	14	0.64
RS	CRUZALTENSE	64	0	0.00
RS	CRUZEIRO DO SUL	120	0	0.00
RS	DAVID CANABARRO	183	2	1.09
RS	DERRUBADAS	70	1	1.43
RS	DEZESSEIS DE NOVEMBRO	71	0	0.00
RS	DILERMANDO DE AGUIAR	40	0	0.00
RS	DOIS IRMAOS	605	4	0.66
RS	DOIS IRMAOS DAS MISSOES	26	0	0.00
RS	DOIS LAJEADOS	81	0	0.00
RS	DOM FELICIANO	348	7	2.01
RS	DOM PEDRITO	2243	8	0.36
RS	DOM PEDRO DE ALCANTARA	73	1	1.37
RS	DONA FRANCISCA	65	0	0.00
RS	DOUTOR MAURICIO CARDOSO	137	1	0.73
RS	DOUTOR RICARDO	41	0	0.00
RS	ELDORADO DO SUL	1069	3	0.28
RS	ENCANTADO	501	3	0.60
RS	ENCRUZILHADA DO SUL	893	5	0.56
RS	ENGENHO VELHO	71	0	0.00
RS	ENTRE RIOS DO SUL	99	0	0.00
RS	ENTRE-IJUIS	228	2	0.88
RS	EREBANGO	89	0	0.00
RS	ERECHIM	4148	27	0.65
RS	ERNESTINA	81	0	0.00
RS	ERVAL GRANDE	92	0	0.00
RS	ERVAL SECO	181	1	0.55
RS	ESMERALDA	64	1	1.56
RS	ESPERANCA DO SUL	38	0	0.00
RS	ESPUMOSO	429	2	0.47
RS	ESTACAO	210	2	0.95
RS	ESTANCIA VELHA	788	3	0.38
RS	ESTEIO	3003	9	0.30
RS	ESTRELA	577	1	0.17
RS	ESTRELA VELHA	68	0	0.00
RS	EUGENIO DE CASTRO	38	0	0.00
RS	FAGUNDES VARELA	47	0	0.00
RS	FARROUPILHA	1207	7	0.58
RS	FAXINAL DO SOTURNO	180	2	1.11
RS	FAXINALZINHO	80	1	1.25
RS	FAZENDA VILANOVA	61	0	0.00
RS	FELIZ	352	2	0.57
RS	FLORES DA CUNHA	488	4	0.82
RS	FLORIANO PEIXOTO	36	0	0.00
RS	FONTOURA XAVIER	227	4	1.76
RS	FORMIGUEIRO	209	0	0.00
RS	FORQUETINHA	18	0	0.00
RS	FORTALEZA DOS VALOS	88	0	0.00
RS	FREDERICO WESTPHALEN	1069	6	0.56
RS	GARIBALDI	713	2	0.28
RS	GARRUCHOS	74	0	0.00
RS	GAURAMA	169	0	0.00
RS	GENERAL CAMARA	314	0	0.00
RS	GENTIL	50	0	0.00
RS	GETULIO VARGAS	500	2	0.40
RS	GIRUA	541	7	1.29
RS	GLORINHA	101	0	0.00
RS	GRAMADO	450	2	0.44
RS	GRAMADO DOS LOUREIROS	40	1	2.50
RS	GRAMADO XAVIER	73	0	0.00
RS	GRAVATAI	7039	24	0.34
RS	GUABIJU	49	0	0.00
RS	GUAIBA	3349	15	0.45
RS	GUAPORE	563	2	0.36
RS	GUARANI DAS MISSOES	275	5	1.82
RS	HARMONIA	90	0	0.00
RS	HERVAL	207	0	0.00
RS	HERVEIRAS	63	2	3.17
RS	HORIZONTINA	428	4	0.93
RS	HULHA NEGRA	190	3	1.58
RS	HUMAITA	122	2	1.64
RS	IBARAMA	173	1	0.58
RS	IBIACA	112	1	0.89
RS	IBIRAIARAS	219	0	0.00
RS	IBIRAPUITA	98	2	2.04
RS	IBIRUBA	448	2	0.45
RS	IGREJINHA	574	1	0.17
RS	IJUI	2908	24	0.83
RS	ILOPOLIS	122	3	2.46
RS	IMBE	679	5	0.74
RS	IMIGRANTE	34	0	0.00
RS	INDEPENDENCIA	212	1	0.47
RS	INHACORA	53	0	0.00
RS	IPE	105	0	0.00
RS	IPIRANGA DO SUL	64	1	1.56
RS	IRAI	119	1	0.84
RS	ITAARA	105	1	0.95
RS	ITACURUBI	93	2	2.15
RS	ITAPUCA	34	0	0.00
RS	ITAQUI	2293	21	0.92
RS	ITATI	102	2	1.96
RS	ITATIBA DO SUL	96	0	0.00
RS	IUI	1	0	0.00
RS	IVORA	47	0	0.00
RS	IVOTI	495	2	0.40
RS	JABOTICABA	92	3	3.26
RS	JACUIZINHO	46	0	0.00
RS	JACUTINGA	130	0	0.00
RS	JAGUARAO	1757	7	0.40
RS	JAGUARI	380	0	0.00
RS	JAQUIRANA	31	1	3.23
RS	JARI	79	0	0.00
RS	JOIA	224	2	0.89
RS	JULIO DE CASTIHOS	1	0	0.00
RS	JULIO DE CASTILHOS	483	1	0.21
RS	LAGOA BONITA DO SUL	73	0	0.00
RS	LAGOA DOS TRES CANTOS	61	0	0.00
RS	LAGOA VERMELHA	670	4	0.60
RS	LAGOAO	103	0	0.00
RS	LAJEADO	1014	4	0.39
RS	LAJEADO DO BUGRE	51	3	5.88
RS	LAVRAS  SUL	1	0	0.00
RS	LAVRAS DO SUL	254	0	0.00
RS	LIBERATO SALZANO	148	1	0.68
RS	LINDOLFO COLLOR	106	2	1.89
RS	LINHA NOVA	37	0	0.00
RS	MACAMBARA	195	0	0.00
RS	MACHADINHO	139	0	0.00
RS	MAMPITUBA	61	0	0.00
RS	MANOEL VIANA	285	1	0.35
RS	MAQUINE	200	0	0.00
RS	MARATA	44	0	0.00
RS	MARAU	1210	8	0.66
RS	MARCELINO RAMOS	157	2	1.27
RS	MARIANA PIMENTEL	113	0	0.00
RS	MARIANO MORO	38	0	0.00
RS	MARQUES DE SOUZA	33	0	0.00
RS	MATA	117	1	0.85
RS	MATO CASTELHANO	60	0	0.00
RS	MATO LEITAO	69	0	0.00
RS	MATO QUEIMADO	42	0	0.00
RS	MAXIMILIANO DE ALMEIDA	196	0	0.00
RS	MINAS DO LEAO	171	1	0.58
RS	MIRAGUAI	130	1	0.77
RS	MONTAURI	60	0	0.00
RS	MONTE ALEGRE DOS CAMPOS	32	0	0.00
RS	MONTE BELO DO SUL	53	0	0.00
RS	MONTENEGRO	1621	6	0.37
RS	MORMACO	55	0	0.00
RS	MORRINHOS DO SUL	139	3	2.16
RS	MORRO REDONDO	228	1	0.44
RS	MORRO REUTER	99	1	1.01
RS	MOSTARDAS	498	3	0.60
RS	MUCUM	69	0	0.00
RS	MUITOS CAPOES	31	0	0.00
RS	MULITERN	1	0	0.00
RS	MULITERNO	87	1	1.15
RS	NAO-ME-TOQUE	387	1	0.26
RS	NICOLAU VERGUEIRO	51	0	0.00
RS	NONOAI	239	2	0.84
RS	NOVA ALVORADA	82	0	0.00
RS	NOVA ARACA	100	0	0.00
RS	NOVA BASSANO	175	1	0.57
RS	NOVA BOA VISTA	49	0	0.00
RS	NOVA BRESCIA	58	0	0.00
RS	NOVA CANDELARIA	56	0	0.00
RS	NOVA ESPERANCA DO SUL	124	0	0.00
RS	NOVA HARTZ	333	3	0.90
RS	NOVA PADUA	29	0	0.00
RS	NOVA PALMA	135	0	0.00
RS	NOVA PETROPOLIS	476	5	1.05
RS	NOVA PRATA	800	7	0.88
RS	NOVA RAMADA	86	0	0.00
RS	NOVA ROMA DO SUL	75	0	0.00
RS	NOVA SANTA RITA	577	1	0.17
RS	NOVO BARREIRO	116	0	0.00
RS	NOVO CABRAIS	77	0	0.00
RS	NOVO HAMBURGO	4838	16	0.33
RS	NOVO MACHADO	106	0	0.00
RS	NOVO TIRADENTES	51	0	0.00
RS	NOVO XINGU	58	0	0.00
RS	OSORIO	1299	3	0.23
RS	PAIM FILHO	182	2	1.10
RS	PALMARES DO SUL	234	2	0.85
RS	PALMEIRA DAS MISSOES	1036	8	0.77
RS	PALMITINHO	249	4	1.61
RS	PANAMBI	1431	15	1.05
RS	PANTANO GRANDE	281	1	0.36
RS	PARAI	245	0	0.00
RS	PARAISO DO SUL	140	0	0.00
RS	PARECI NOVO	64	0	0.00
RS	PAROBE	1128	9	0.80
RS	PASSA SETE	105	0	0.00
RS	PASSO DO SOBRADO	138	0	0.00
RS	PASSO FUNDO	4733	27	0.57
RS	PAULO BENTO	57	0	0.00
RS	PAVERAMA	137	0	0.00
RS	PEDRAS ALTAS	115	0	0.00
RS	PEDRO OSORIO	319	0	0.00
RS	PEJUCARA	114	0	0.00
RS	PELOTAS	24626	98	0.40
RS	PICADA CAFE	100	0	0.00
RS	PINHAL	85	2	2.35
RS	PINHAL DA SERRA	105	0	0.00
RS	PINHAL GRANDE	84	0	0.00
RS	PINHEIRINHO DO VALE	134	5	3.73
RS	PINHEIRO MACHADO	619	1	0.16
RS	PIRAPO	43	0	0.00
RS	PIRATINI	846	1	0.12
RS	PLANALTO	202	0	0.00
RS	POCO DAS ANTAS	23	0	0.00
RS	PONTAO	128	1	0.78
RS	PONTE PRETA	43	0	0.00
RS	PORTAO	544	7	1.29
RS	PORTO ALEGRE	44782	173	0.39
RS	PORTO LUCENA	81	0	0.00
RS	PORTO MAUA	99	2	2.02
RS	PORTO VERA CRUZ	55	0	0.00
RS	PORTO XAVIER	364	4	1.10
RS	POUSO NOVO	61	0	0.00
RS	PRESIDENTE LUCENA	48	1	2.08
RS	PROGRESSO	106	0	0.00
RS	PROTASIO ALVES	74	0	0.00
RS	PUTINGA	100	0	0.00
RS	QUARAI	490	2	0.41
RS	QUATRO IRMAOS	31	0	0.00
RS	QUEVEDOS	35	0	0.00
RS	QUINZE DE NOVEMBRO	77	0	0.00
RS	REDENTORA	165	2	1.21
RS	RELVADO	38	0	0.00
RS	RESTINGA SECA	456	0	0.00
RS	RIO DOS INDIOS	46	0	0.00
RS	RIO GRANDE	19380	80	0.41
RS	RIO PARDO	918	0	0.00
RS	RIOZINHO	50	0	0.00
RS	ROCA SALES	117	0	0.00
RS	RODEIO BONITO	176	1	0.57
RS	ROLADOR	75	1	1.33
RS	ROLANTE	333	12	3.60
RS	RONDA ALTA	335	1	0.30
RS	RONDINHA	148	0	0.00
RS	ROQUE GONZALES	197	3	1.52
RS	ROSARIO DO SUL	789	1	0.13
RS	SAGRADA FAMILIA	89	0	0.00
RS	SALDANHA MARINHO	86	0	0.00
RS	SALTO DO JACUI	282	4	1.42
RS	SALVADOR DAS MISSOES	117	0	0.00
RS	SALVADOR DO SUL	172	1	0.58
RS	SANANDUVA	539	0	0.00
RS	SANT ANA DO LIVRAMENTO	5354	9	0.17
RS	SANTA BARBARA DO SUL	195	0	0.00
RS	SANTA CECILIA DO SUL	36	0	0.00
RS	SANTA CLARA DO SUL	70	0	0.00
RS	SANTA CRUZ DO SUL	3280	6	0.18
RS	SANTA MARGARIDA DO SUL	25	0	0.00
RS	SANTA MARIA	11674	28	0.24
RS	SANTA MARIA DO HERVAL	104	2	1.92
RS	SANTA ROSA	2193	13	0.59
RS	SANTA TEREZA	25	0	0.00
RS	SANTA VITORIA D PALMAR	1	0	0.00
RS	SANTA VITORIA DO PALMAR	2273	5	0.22
RS	SANTANA DA BOA VISTA	159	0	0.00
RS	SANTIAGO	2062	14	0.68
RS	SANTO ANGELO	3179	25	0.79
RS	SANTO ANTONIO DA PATRULHA	748	2	0.27
RS	SANTO ANTONIO DAS MISSOES	347	6	1.73
RS	SANTO ANTONIO DO PALMA	60	0	0.00
RS	SANTO ANTONIO DO PLANALTO	63	0	0.00
RS	SANTO AUGUSTO	342	3	0.88
RS	SANTO CRISTO	345	1	0.29
RS	SANTO EXPEDITO DO SUL	106	0	0.00
RS	SAO BORJA	3259	14	0.43
RS	SAO DOMINGOS DO SUL	137	0	0.00
RS	SAO FRANCISCO DE ASSIS	492	5	1.02
RS	SAO FRANCISCO DE PAULA	201	2	1.00
RS	SAO GABRIEL	2185	8	0.37
RS	SAO JERONIMO	645	4	0.62
RS	SAO JOAO DA URTIGA	196	0	0.00
RS	SAO JOAO DO POLESINE	64	0	0.00
RS	SAO JORGE	155	0	0.00
RS	SAO JOSE DAS MISSOES	96	2	2.08
RS	SAO JOSE DO HERVAL	29	0	0.00
RS	SAO JOSE DO HORTENCIO	84	0	0.00
RS	SAO JOSE DO INHACORA	46	0	0.00
RS	SAO JOSE DO NORTE	1399	6	0.43
RS	SAO JOSE DO OURO	249	4	1.61
RS	SAO JOSE DO SUL	28	0	0.00
RS	SAO JOSE DOS AUSENTES	76	0	0.00
RS	SAO LEOPOLDO	5591	30	0.54
RS	SAO LOURENCO DO SUL	2003	5	0.25
RS	SAO LUIZ GONZAGA	1322	8	0.61
RS	SAO MARCOS	429	2	0.47
RS	SAO MARTINHO	138	0	0.00
RS	SAO MARTINHO DA SERRA	34	0	0.00
RS	SAO MIGUEL DAS MISSOES	199	0	0.00
RS	SAO NICOLAU	138	0	0.00
RS	SAO PAULO  MISSOES	1	0	0.00
RS	SAO PAULO DAS MISSOES	189	0	0.00
RS	SAO PEDRO DA SERRA	99	0	0.00
RS	SAO PEDRO DAS MISSOES	44	0	0.00
RS	SAO PEDRO DO BUTIA	133	0	0.00
RS	SAO PEDRO DO SUL	394	0	0.00
RS	SAO SEBASTIAO DO CAI	420	2	0.48
RS	SAO SEPE	685	0	0.00
RS	SAO VALENTIM	115	0	0.00
RS	SAO VALENTIM DO SUL	40	0	0.00
RS	SAO VALERIO DO SUL	46	0	0.00
RS	SAO VENDELINO	61	1	1.64
RS	SAO VICENTE DO SUL	237	2	0.84
RS	SAPIRANGA	2845	28	0.98
RS	SAPUCAIA DO SUL	3678	23	0.63
RS	SARANDI	867	3	0.35
RS	SEBERI	248	2	0.81
RS	SEDE NOVA	63	1	1.59
RS	SEGREDO	133	2	1.50
RS	SELBACH	155	1	0.65
RS	SENADOR SALGADO FILHO	56	1	1.79
RS	SENTINELA DO SUL	116	0	0.00
RS	SERAFINA CORREA	429	1	0.23
RS	SERIO	18	0	0.00
RS	SERTAO	176	1	0.57
RS	SERTAO SANTANA	226	0	0.00
RS	SETE DE SETEMBRO	69	0	0.00
RS	SEVERIANO DE ALMEIDA	155	0	0.00
RS	SILVEIRA MARTINS	80	0	0.00
RS	SINIMBU	129	1	0.78
RS	SOBRADINHO	406	1	0.25
RS	SOLEDADE	936	5	0.53
RS	TABAI	98	0	0.00
RS	TAPEJARA	701	2	0.29
RS	TAPERA	340	4	1.18
RS	TAPES	413	1	0.24
RS	TAQUARA	950	10	1.05
RS	TAQUARI	720	2	0.28
RS	TAQUARUCU DO SUL	87	1	1.15
RS	TAVARES	173	0	0.00
RS	TENENTE PORTELA	410	1	0.24
RS	TERRA DE AREIA	353	3	0.85
RS	TEUTONIA	618	5	0.81
RS	TIO HUGO	57	0	0.00
RS	TIRADENTES DO SUL	87	0	0.00
RS	TOROPI	50	0	0.00
RS	TORRES	1405	7	0.50
RS	TRAMANDAI	1401	3	0.21
RS	TRAVESSEIRO	20	0	0.00
RS	TRES ARROIOS	73	0	0.00
RS	TRES CACHOEIRAS	409	2	0.49
RS	TRES COROAS	479	4	0.84
RS	TRES DE MAIO	747	9	1.20
RS	TRES FORQUILHAS	97	0	0.00
RS	TRES PALMEIRAS	122	0	0.00
RS	TRES PASSOS	651	4	0.61
RS	TRINDADE DO SUL	93	1	1.08
RS	TRIUNFO	484	4	0.83
RS	TUCUNDUVA	166	0	0.00
RS	TUNAS	60	0	0.00
RS	TUPANCI DO SUL	52	1	1.92
RS	TUPANCIRETA	550	1	0.18
RS	TUPANDI	63	0	0.00
RS	TUPARENDI	282	0	0.00
RS	TURUCU	140	1	0.71
RS	UBIRETAMA	70	0	0.00
RS	UNIAO DA SERRA	45	0	0.00
RS	UNISTALDA	96	0	0.00
RS	URUGUAIANA	5985	22	0.37
RS	VACARIA	1441	19	1.32
RS	VALE DO SOL	138	0	0.00
RS	VALE REAL	127	0	0.00
RS	VALE VERDE	68	0	0.00
RS	VANINI	78	0	0.00
RS	VENANCIO AIRES	1793	8	0.45
RS	VENANIO AIRES	1	0	0.00
RS	VENNCIO AIRES	1	0	0.00
RS	VERA CRUZ	476	4	0.84
RS	VERANOPOLIS	707	4	0.57
RS	VESPASIANO CORREA	14	0	0.00
RS	VIADUTOS	170	1	0.59
RS	VIAMAO	7379	30	0.41
RS	VICENTE DUTRA	78	0	0.00
RS	VICTOR GRAEFF	102	2	1.96
RS	VILA FLORES	84	0	0.00
RS	VILA LANGARO	60	0	0.00
RS	VILA MARIA	94	0	0.00
RS	VILA NOVA DO SUL	79	0	0.00
RS	VISTA ALEGRE	61	0	0.00
RS	VISTA ALEGRE DO PRATA	23	0	0.00
RS	VISTA GAUCHA	84	1	1.19
RS	VITORIA DAS MISSOES	71	0	0.00
RS	WESTFALIA	35	0	0.00
RS	XANGRI-LA	290	2	0.69
SC	ABDON BATISTA	43	0	0.00
SC	ABELARDO LUZ	499	6	1.20
SC	AGROLANDIA	92	0	0.00
SC	AGRONOMICA	87	1	1.15
SC	AGUA DOCE	106	1	0.94
SC	AGUAS DE CHAPECO	92	0	0.00
SC	AGUAS FRIAS	85	1	1.18
SC	AGUAS MORNAS	91	0	0.00
SC	ALFREDO WAGNER	139	2	1.44
SC	ALTO BELA VISTA	50	1	2.00
SC	ANCHIETA	132	1	0.76
SC	ANGELINA	50	0	0.00
SC	ANITA GARIBALDI	90	2	2.22
SC	ANITAPOLIS	50	0	0.00
SC	ANTONIO CARLOS	157	0	0.00
SC	APIUNA	68	0	0.00
SC	ARABUTA	78	0	0.00
SC	ARAQUARI	332	4	1.20
SC	ARARANGUA	1203	14	1.16
SC	ARMAZEM	100	2	2.00
SC	ARROIO TRINTA	75	1	1.33
SC	ARVOREDO	52	0	0.00
SC	ASCURRA	68	0	0.00
SC	ATALANTA	65	0	0.00
SC	AURORA	93	0	0.00
SC	BALNEARIO ARROIO DO SILVA	145	1	0.69
SC	BALNEARIO BARRA DO SUL	82	4	4.88
SC	BALNEARIO CAMBORIU	2230	29	1.30
SC	BALNEARIO GAIVOTA	147	1	0.68
SC	BALNEARIO PICARRAS	249	2	0.80
SC	BANDEIRANTE	44	0	0.00
SC	BARRA BONITA	38	0	0.00
SC	BARRA VELHA	352	5	1.42
SC	BELA VISTA DO TOLDO	126	0	0.00
